30  0  65532  0  0  0  
30  0  65532  23  1  36864  
30  0  65528  24  1  37120  
30  0  65512  25  1  11520  
30  0  65496  25  1  37248  
30  0  65476  25  1  62976  
30  0  65448  26  1  11584  
30  0  65416  26  1  24448  
30  0  65380  26  1  37312  
30  0  65336  26  1  50176  
30  0  65288  26  1  62976  
30  0  65236  27  1  5152  
30  0  65180  27  1  11584  
30  0  65120  27  1  17984  
30  0  65052  27  1  24384  
30  0  64980  27  1  30816  
30  0  64904  27  1  37216  
30  0  64824  27  1  43616  
30  0  64736  27  1  50016  
30  0  64648  27  1  56416  
30  0  64552  27  1  62784  
30  0  64448  28  1  1824  
30  0  64344  28  1  5008  
30  0  64232  28  1  8192  
30  0  64116  28  1  11376  
30  0  63996  28  1  14560  
30  0  63872  28  1  17728  
30  0  63740  28  1  20912  
30  0  63608  28  1  24080  
30  0  63468  28  1  27248  
30  0  63320  28  1  30416  
30  0  63172  28  1  33568  
30  0  63016  28  1  36736  
30  0  62860  28  1  39888  
30  0  62696  28  1  43040  
30  0  62524  28  1  46176  
30  0  62352  28  1  49328  
30  0  62172  28  1  52464  
30  0  61988  28  1  55584  
30  0  61800  28  1  58720  
30  0  61608  28  1  61840  
30  0  61412  28  1  64960  
30  0  61208  29  1  1264  
30  0  61000  29  1  2824  
30  0  60788  29  1  4376  
30  0  60572  29  1  5920  
30  0  60348  29  1  7472  
30  0  60124  29  1  9008  
30  0  59892  29  1  10552  
30  0  59656  29  1  12088  
30  0  59416  29  1  13624  
30  0  59172  29  1  15160  
30  0  58920  29  1  16688  
30  0  58664  29  1  18208  
30  0  58408  29  1  19736  
30  0  58144  29  1  21256  
30  0  57876  29  1  22768  
30  0  57600  29  1  24280  
30  0  57324  29  1  25792  
30  0  57040  29  1  27296  
30  0  56752  29  1  28800  
30  0  56460  29  1  30296  
30  0  56164  29  1  31792  
30  0  55864  29  1  33288  
30  0  55560  29  1  34776  
30  0  55248  29  1  36256  
30  0  54936  29  1  37736  
30  0  54616  29  1  39216  
30  0  54292  29  1  40688  
30  0  53964  29  1  42160  
30  0  53632  29  1  43624  
30  0  53292  29  1  45080  
30  0  52952  29  1  46536  
30  0  52604  29  1  47992  
30  0  52256  29  1  49440  
30  0  51900  29  1  50880  
30  0  51540  29  1  52320  
30  0  51176  29  1  53752  
30  0  50808  29  1  55184  
30  0  50436  29  1  56608  
30  0  50060  29  1  58032  
30  0  49676  29  1  59448  
30  0  49292  29  1  60856  
