30  0  65532  0  0  0  
30  0  65380  26  1  37312  
30  0  64904  27  1  37216  
30  0  64116  28  1  11376  
30  0  63016  28  1  36736  
30  0  61608  28  1  61840  
30  0  59892  29  1  10552  
30  0  57876  29  1  22768  
30  0  55560  29  1  34776  
30  0  52952  29  1  46536  
30  0  50060  29  1  58032  
30  0  46888  30  1  1844  
30  0  43448  30  1  7280  
30  0  39744  30  1  12540  
30  0  35784  30  1  17612  
30  0  31580  30  1  22484  
30  0  27144  30  1  27140  
30  0  22488  30  1  31576  
30  0  17616  30  1  35780  
30  0  12544  30  1  39740  
30  0  7284  30  1  43444  
30  0  1848  30  1  46884  
29  0  58040  30  1  50056  
29  0  46544  30  1  52948  
29  0  34784  30  1  55556  
29  0  22776  30  1  57872  
29  0  10560  30  1  59888  
28  0  61856  30  1  61604  
28  0  36752  30  1  63012  
28  0  11392  30  1  64112  
27  0  37248  30  1  64900  
26  0  37376  30  1  65376  
0  0  0  30  1  65532  
26  1  37312  30  1  65380  
27  1  37216  30  1  64904  
28  1  11376  30  1  64116  
28  1  36736  30  1  63016  
28  1  61840  30  1  61608  
29  1  10552  30  1  59892  
29  1  22768  30  1  57876  
29  1  34776  30  1  55560  
29  1  46536  30  1  52952  
29  1  58032  30  1  50060  
30  1  1844  30  1  46888  
30  1  7280  30  1  43448  
30  1  12540  30  1  39744  
30  1  17612  30  1  35784  
30  1  22484  30  1  31580  
30  1  27140  30  1  27144  
30  1  31576  30  1  22488  
30  1  35780  30  1  17616  
30  1  39740  30  1  12544  
30  1  43444  30  1  7284  
30  1  46884  30  1  1848  
30  1  50056  29  1  58040  
30  1  52948  29  1  46544  
30  1  55556  29  1  34784  
30  1  57872  29  1  22776  
30  1  59888  29  1  10560  
30  1  61604  28  1  61856  
30  1  63012  28  1  36752  
30  1  64112  28  1  11392  
30  1  64900  27  1  37248  
30  1  65376  26  1  37376  
