30  0  65532  0  0  0  
30  0  65532  19  1  32768  
30  0  65532  20  1  32768  
30  0  65532  21  1  10240  
30  0  65532  21  1  34816  
30  0  65532  21  1  61440  
30  0  65532  22  1  10240  
30  0  65532  22  1  23552  
30  0  65532  22  1  36864  
30  0  65532  22  1  49152  
30  0  65532  22  1  62464  
30  0  65532  23  1  4608  
30  0  65532  23  1  11264  
30  0  65532  23  1  17408  
30  0  65532  23  1  24064  
30  0  65532  23  1  30208  
30  0  65532  23  1  36864  
30  0  65532  23  1  43520  
30  0  65532  23  1  49664  
30  0  65532  23  1  56320  
30  0  65532  23  1  62464  
30  0  65532  24  1  1792  
30  0  65532  24  1  4864  
30  0  65532  24  1  8192  
30  0  65532  24  1  11520  
30  0  65528  24  1  14592  
30  0  65528  24  1  17920  
30  0  65528  24  1  20992  
30  0  65528  24  1  24320  
30  0  65528  24  1  27392  
30  0  65528  24  1  30720  
30  0  65528  24  1  34048  
30  0  65528  24  1  37120  
30  0  65524  24  1  40448  
30  0  65524  24  1  43520  
30  0  65524  24  1  46848  
30  0  65524  24  1  49920  
30  0  65524  24  1  53248  
30  0  65524  24  1  56576  
30  0  65520  24  1  59648  
30  0  65520  24  1  62976  
30  0  65520  25  1  256  
30  0  65520  25  1  1920  
30  0  65520  25  1  3456  
30  0  65516  25  1  5120  
30  0  65516  25  1  6656  
30  0  65516  25  1  8320  
30  0  65516  25  1  9984  
30  0  65512  25  1  11520  
30  0  65512  25  1  13184  
30  0  65512  25  1  14720  
30  0  65512  25  1  16384  
30  0  65508  25  1  17920  
30  0  65508  25  1  19584  
30  0  65508  25  1  21248  
30  0  65508  25  1  22784  
30  0  65504  25  1  24448  
30  0  65504  25  1  25984  
30  0  65504  25  1  27648  
30  0  65504  25  1  29184  
30  0  65500  25  1  30848  
30  0  65500  25  1  32384  
30  0  65500  25  1  34048  
30  0  65496  25  1  35712  
30  0  65496  25  1  37248  
30  0  65496  25  1  38912  
30  0  65496  25  1  40448  
30  0  65492  25  1  42112  
30  0  65492  25  1  43648  
30  0  65492  25  1  45312  
30  0  65488  25  1  46976  
30  0  65488  25  1  48512  
30  0  65488  25  1  50176  
30  0  65484  25  1  51712  
30  0  65484  25  1  53376  
30  0  65480  25  1  54912  
30  0  65480  25  1  56576  
30  0  65480  25  1  58112  
30  0  65476  25  1  59776  
30  0  65476  25  1  61440  
30  0  65476  25  1  62976  
30  0  65472  25  1  64640  
30  0  65472  26  1  320  
30  0  65468  26  1  1152  
30  0  65468  26  1  1920  
30  0  65468  26  1  2752  
30  0  65464  26  1  3584  
30  0  65464  26  1  4352  
30  0  65460  26  1  5184  
30  0  65460  26  1  5952  
30  0  65456  26  1  6784  
30  0  65456  26  1  7552  
30  0  65456  26  1  8384  
30  0  65452  26  1  9152  
30  0  65452  26  1  9984  
30  0  65448  26  1  10816  
30  0  65448  26  1  11584  
30  0  65444  26  1  12416  
30  0  65444  26  1  13184  
30  0  65440  26  1  14016  
30  0  65440  26  1  14784  
30  0  65436  26  1  15616  
30  0  65436  26  1  16384  
30  0  65432  26  1  17216  
30  0  65432  26  1  18048  
30  0  65428  26  1  18816  
30  0  65428  26  1  19648  
30  0  65424  26  1  20416  
30  0  65424  26  1  21248  
30  0  65420  26  1  22016  
30  0  65420  26  1  22848  
30  0  65416  26  1  23616  
30  0  65416  26  1  24448  
30  0  65412  26  1  25280  
30  0  65412  26  1  26048  
30  0  65408  26  1  26880  
30  0  65408  26  1  27648  
30  0  65404  26  1  28480  
30  0  65400  26  1  29248  
30  0  65400  26  1  30080  
30  0  65396  26  1  30848  
30  0  65396  26  1  31680  
30  0  65392  26  1  32512  
30  0  65392  26  1  33280  
30  0  65388  26  1  34112  
30  0  65384  26  1  34880  
30  0  65384  26  1  35712  
30  0  65380  26  1  36480  
30  0  65380  26  1  37312  
30  0  65376  26  1  38080  
30  0  65372  26  1  38912  
30  0  65372  26  1  39744  
30  0  65368  26  1  40512  
30  0  65364  26  1  41344  
30  0  65364  26  1  42112  
30  0  65360  26  1  42944  
30  0  65356  26  1  43712  
30  0  65356  26  1  44544  
30  0  65352  26  1  45312  
30  0  65348  26  1  46144  
30  0  65348  26  1  46912  
30  0  65344  26  1  47744  
30  0  65340  26  1  48576  
30  0  65340  26  1  49344  
30  0  65336  26  1  50176  
30  0  65332  26  1  50944  
30  0  65332  26  1  51776  
30  0  65328  26  1  52544  
30  0  65324  26  1  53376  
30  0  65324  26  1  54144  
30  0  65320  26  1  54976  
30  0  65316  26  1  55744  
30  0  65312  26  1  56576  
30  0  65312  26  1  57408  
30  0  65308  26  1  58176  
30  0  65304  26  1  59008  
30  0  65300  26  1  59776  
30  0  65300  26  1  60608  
30  0  65296  26  1  61376  
30  0  65292  26  1  62208  
30  0  65288  26  1  62976  
30  0  65288  26  1  63808  
30  0  65284  26  1  64576  
30  0  65280  26  1  65408  
30  0  65276  27  1  352  
30  0  65272  27  1  736  
30  0  65272  27  1  1152  
30  0  65268  27  1  1536  
30  0  65264  27  1  1952  
30  0  65260  27  1  2336  
30  0  65256  27  1  2752  
30  0  65256  27  1  3136  
